adult,tconst,overview,poster_path,production_countries,production_companies_name,averageRating,category,primaryName,birthYear,genres,titles,languages_combined,votes,runtime,start_year,poster_url,video_link,overview_fr
False,tt0418758,"In 1815, young Jacquou lives an idyllic peasant life with his parents in the Périgord region of France.  But one day, his childhood happiness is cruelly ended when his father is arrested, after a dispute with the arrogant Count de Nansac.  With both his parents dead, Jacquou is adopted by Bonal, a kind priest, under whose influence he grows into an assured, morally upright young man.  Now an adult, Jacquou has one desire.  To repay the Count de Nansac for the evil he once inflicted on his parents...",/jVLkOarUiKvFSLGSTQYGkdpwN2j.jpg,['FR'],"['Pathé Renn Productions', 'Heathcliff', 'TF1 Films Production', 'Square Productions International (SPI)', 'CP Medien AG']",6.400674684658257,actor,Unknown,1981.0,"['Adventure', 'Drama'],",Jacquou the Rebel - ,"['fr'], ",6.628 / , / 140.0,2007.0 - ,https://image.tmdb.org/t/p/w154/jVLkOarUiKvFSLGSTQYGkdpwN2j.jpg,https://www.youtube.com/watch?v=JYJ9Tpt8Yeo,"En 1815, le jeune Jacquou mène une vie paysanne idyllique avec ses parents dans le Périgord. Mais un jour, son bonheur d'enfant prend fin cruellement lorsque son père est arrêté, après une dispute avec l'arrogant comte de Nansac. Ses deux parents étant morts, Jacquou est adopté par Bonal, un prêtre bienveillant, sous l'influence duquel il devient un jeune homme sûr de lui et intègre. Devenu adulte, Jacquou n'a qu'un désir : se venger du comte de Nansac pour le mal qu'il a fait subir à ses parents..."
False,tt0419673,"Ninth is a promising young rapper whose reputation does not exceed even the few streets of his neighborhood. With his band and supported by Keuj, hairdresser apprentice producer, he tries to attend concerts and trying to break into the music, to the chagrin of his mother, who would see him in a more conventional career at the post office...",/n4s5bm1mvKI9ZjjhyUMx2CYkXsK.jpg,['FR'],[],6.400674684658257,actor,Unknown,1981.0,"['Comedy'],",In Your Dreams - ,"['fr'], ",5.5 / , / 102.0,2005.0 - ,https://image.tmdb.org/t/p/w154/n4s5bm1mvKI9ZjjhyUMx2CYkXsK.jpg,https://www.youtube.com/watch?v=Wc9J5jYVSPk,"Ninth est un jeune rappeur prometteur dont la réputation ne dépasse même pas les quelques rues de son quartier. Avec son groupe et soutenu par Keuj, apprenti coiffeur producteur, il tente d'assister à des concerts et tente de percer dans la musique, au grand dam de sa mère, qui le verrait bien dans une carrière plus conventionnelle à la poste..."
False,tt0419766,"This coming-of-age drama deals with a young man, realizing who he really is and which things he will never do...",/hcWAaBdY87d98s1ulqS9AR4245m.jpg,"['CH', 'FR']",[],6.400674684658257,actor,Pierre Chatagny,1981.0,"['Comedy', 'Drama'],Comedy,Drama,Romance",Stupid Boy - Garçon stupide,"['fr'], fr",5.8 / 54558.04810794954,94.0 / 94.0,2004.0 - 2004.0,https://image.tmdb.org/t/p/w154/hcWAaBdY87d98s1ulqS9AR4245m.jpg,https://www.youtube.com/watch?v=5DfJAh_13ZU,Ce drame sur le passage à l'âge adulte raconte l'histoire d'un jeune homme qui réalise qui il est vraiment et quelles choses il ne fera jamais...
False,tt0420347,Four talented women become finalists in a singing competition.,/n4Vhe5TxqASXMgXoo2vvQpAlIpq.jpg,['CA'],['Cinémaginaire'],6.400674684658257,actor,Unknown,1981.0,"['Comedy'],",Shooting Star - ,"['fr'], ",6.2 / , / 95.0,2005.0 - ,https://image.tmdb.org/t/p/w154/4ljZIM3oa72dPKji6lflXrrQh62.jpg,https://www.youtube.com/watch?v=hjJVKstnHug,Quatre femmes talentueuses deviennent finalistes d'un concours de chant.
False,tt0420555,"After winning the lottery, François goes to a bar in Pigalle and offers one hundred thousand Euros per month to a prostitute named Daniela to live with him as his wife until his money runs out.",/jD18aRBrHtr9YnwJoLdqPntxDGr.jpg,['FR'],"['France 2 Cinéma', 'Fidélité Productions', 'Pan Européenne Production', 'Wild Bunch', 'Plateau A', 'Les Films Action']",6.400674684658257,actor,Unknown,1981.0,"['Romance', 'Comedy'],",How Much Do You Love Me? - ,"['fr'], ",5.654 / , / 95.0,2005.0 - ,https://image.tmdb.org/t/p/w154/np3mI3KOUcyejEPVzWGSPsAoY2L.jpg,https://www.youtube.com/watch?v=hGkayeTcEb4,"Après avoir gagné à la loterie, François se rend dans un bar de Pigalle et propose cent mille euros par mois à une prostituée nommée Daniela pour vivre avec lui comme sa femme jusqu'à épuisement de son argent."
False,tt0421974,Two air force pilots prevent a terrorist attack on the Bastille Day celebrations in Paris.,/hfu7GuPkfb2jnP3z5eGbQ5Vkjiw.jpg,"['CN', 'FR', 'DE']","['Mandarin Film', 'Outsider Productions', 'Black Forest Films', 'CMW Films', 'M6 Films', 'Canal+', 'MEDIA Programme of the European Union']",5.7,actor,Benoît Magimel,1974.0,"['Action', 'Adventure'],Action,Adventure,Drama",Sky Fighters - Les chevaliers du ciel,"['ar', 'en', 'fr'], fr",6.085 / 4799.0,102.0 / 102.0,2005.0 - 2005.0,https://image.tmdb.org/t/p/w154/v98eQzgSD0jlAMRxVxASZfPjvoK.jpg,https://www.youtube.com/watch?v=HEe3xfWfkG8,Deux pilotes de l'armée de l'air empêchent un attentat terroriste lors des célébrations du 14 juillet à Paris.
False,tt0423877,"A modern remake of Renoir's classic film. Aix-en-Provence, a spring night. Christian Lespinglet, an over-indebted gallery owner, rescues a homeless man, Boudu, from the waters of a canal who was trying to drown himself. Heroic to his detriment, he brings him home, for a few hours only... The incongruous arrival of Boudu will act like a mad dog in the game of skittles that is Christian's life...",/givvJ7jorPyQ6nO9lnPx99HsBr4.jpg,['FR'],"['Novo Arturo Films', 'DD Productions', 'Pathé', 'TF1 Films Production', 'GMT Productions']",6.400674684658257,actor,Unknown,1981.0,"['Comedy'],",Boudu - ,"['fr'], ",4.6 / , / 104.0,2005.0 - ,https://image.tmdb.org/t/p/w154/givvJ7jorPyQ6nO9lnPx99HsBr4.jpg,https://www.youtube.com/watch?v=etAwZ9ZILAQ,"Un remake moderne du classique de Renoir. Aix-en-Provence, une nuit de printemps. Christian Lespinglet, galeriste surendetté, sauve des eaux d'un canal un sans-abri, Boudu, qui tentait de se noyer. Héroïque à son détriment, il le ramène chez lui, pour quelques heures seulement... L'arrivée incongrue de Boudu va agir comme un chien enragé dans le jeu de quilles qu'est la vie de Christian..."
False,tt0425945,Exile and possibly death are in the cards for the Queen of France in this edgy cloak-and-dagger adventure based on Alexandre Dumas' unrivaled tale of THE THREE MUSKETEERS and their reckless romantic friend D'Artagnan. Supernatural powers and dark mystical forces add an exciting twist to this classic tale.,/t6v17zpq6OQsvJv2RqdnQIAGmnT.jpg,[],[],6.400674684658257,actor,Unknown,1981.0,"['Adventure', 'Action'],",D'Artagnan and the Three Musketeers - ,"['fr'], ",5.206 / , / 210.0,2005.0 - ,https://image.tmdb.org/t/p/w154/uwk8yMUe5XbvbejiBJ6CQNNDUTr.jpg,https://www.youtube.com/watch?v=OEuwAGK0n2g,L'exil et peut-être la mort sont au programme pour la reine de France dans cette aventure de cape et d'épée audacieuse basée sur le conte inégalé d'Alexandre Dumas sur LES TROIS MOUSQUETAIRES et leur ami romantique téméraire D'Artagnan. Des pouvoirs surnaturels et des forces mystiques obscures ajoutent une touche passionnante à ce conte classique.
False,tt0426470,"In the 1990s, the Yugoslavia Federation falls apart in bloody wars. Perpetual student Milan, a Serb from a patriarchal community, and Kenan, a Muslim cellist, are a gay couple living in Sarajevo. Their lives, intimate and public, are shaken up by the aggression in Bosnia and Herzegovina, whose devastating consequences unfold in inter-ethnic hatred.",/fbkP08UEaIBWyIFpaRIKf1K6tSI.jpg,['BA'],[],6.400674684658257,actor,Unknown,1981.0,"['Comedy', 'Drama', 'War'],",Go West - ,"['bs', 'fr', 'sr'], ",6.0 / , / 96.0,2005.0 - ,https://image.tmdb.org/t/p/w154/fbkP08UEaIBWyIFpaRIKf1K6tSI.jpg,https://www.youtube.com/watch?v=FjZIN-QSchg,"Dans les années 1990, la Fédération de Yougoslavie se désagrège dans des guerres sanglantes. Milan, un Serbe issu d'une communauté patriarcale, et Kenan, un violoncelliste musulman, sont un couple homosexuel vivant à Sarajevo. Leur vie, intime et publique, est bouleversée par l'agression en Bosnie-Herzégovine, dont les conséquences dévastatrices se déploient dans la haine interethnique."
False,tt0428493,"Pierre Esteban is a middle-aged technology teacher, divorced from Hélène, who has two children. Jeanne Lancry is a lively estate agent in the same situation : a divorcée with two children. They discover they love visiting empty apartments together and...more than just that! Life would be just wonderful if they were fifteen years earlier. But there are the children. It would be fine to live altogether in the same place. The question is : will the kids get on well with each other?",/aJzNp2tP5bPFAH5OC6lOORfRkPy.jpg,[],[],6.400674684658257,actor,Unknown,1981.0,"['Drama', 'Comedy'],",The Children - ,"['fr'], ",5.2 / , / 88.0,2005.0 - ,https://image.tmdb.org/t/p/w154/aJzNp2tP5bPFAH5OC6lOORfRkPy.jpg,https://www.youtube.com/watch?v=8HjjGmOtx9Y,"Pierre Esteban est un professeur de technologie d'âge moyen, divorcé d'Hélène, qui a deux enfants. Jeanne Lancry est une agente immobilière pleine de vie qui vit la même situation : divorcée avec deux enfants. Ils découvrent qu'ils aiment visiter ensemble des appartements vides et... bien plus que ça ! La vie serait tout simplement merveilleuse s'ils avaient été quinze ans plus tôt. Mais il y a les enfants. Ce serait bien de vivre tous ensemble au même endroit. La question est : les enfants s'entendront-ils bien ?"
False,tt0428649,"Just moments before his third wedding, Zahedi relates with utter sincerity and astonishing candor his obsession with prostitutes. He retraces his romantic and sexual history, including his ideological commitment to open relationships, that led to two disastrous marriages and several very pissed off ex-girlfriends.",/D9pZcSfKvUQij7x83DeIlDic1P.jpg,['US'],['Reinventing the Wheel'],6.400674684658257,actor,Unknown,1981.0,"['Comedy', 'Romance'],",I Am a Sex Addict - ,"['en', 'fr', 'de', 'it'], ",5.692 / , / 98.0,2005.0 - ,https://image.tmdb.org/t/p/w154/5YAmc3rWNGWapesD8KiozkLSZah.jpg,https://www.youtube.com/watch?v=l4VFrHKjB0g,"Quelques instants avant son troisième mariage, Zahedi raconte avec une sincérité absolue et une candeur étonnante son obsession pour les prostituées. Il retrace son histoire amoureuse et sexuelle, y compris son engagement idéologique en faveur des relations libres, qui ont conduit à deux mariages désastreux et à plusieurs ex-petites amies très en colère."
False,tt0428663,"En 1988, alors que tout le monde rêvait d'aller faire fortune en Amérique, Johnny Leclerc, lui, ne rêvait que de devenir petit épicier en Algérie. Voici l'histoire de sa réussite !",/lLK0DBJmiZKFh9TVCYeFsEEQPrn.jpg,['FR'],['Gaumont'],6.400674684658257,actor,Unknown,1981.0,"['Comedy'],",Once Upon a Time in the Oued - ,"['fr'], ",5.492 / , / 93.0,2005.0 - ,https://image.tmdb.org/t/p/w154/lLK0DBJmiZKFh9TVCYeFsEEQPrn.jpg,https://www.youtube.com/watch?v=uHYjSlWbeig,"En 1988, alors que tout le monde rêvait d'aller faire fortune en Amérique, Johnny Leclerc, lui, ne rêvait que de devenir petit épicier en Algérie. Voici l'histoire de sa réussite !"
False,tt0429493,"A group of Iraq War veterans goes on the run from U.S. military forces while they try to clear their names after being framed for a crime they didn't commit. Along the way, Col. Hannibal Smith, Capt. H.M. ‘Howling Mad’ Murdock , Sgt. Bosco ‘B.A.’ Baracus, and Lt. Templeton ‘Faceman’ Peck help out various people they encounter.",/k3mKy2zYfzqGg9o5JeDyzSEPPHO.jpg,['US'],"['Phoenix Film Partners', 'Dune Entertainment', 'Stephen J. Cannell Productions', 'Top Cow Productions', 'Scott Free Productions', 'Big Screen Productions', '20th Century Fox', 'Ingenious Media']",6.400674684658257,actor,Unknown,1981.0,"['Thriller', 'Action', 'Adventure', 'Comedy', 'Crime'],",The A-Team - ,"['de', 'en', 'es', 'fr', 'sw'], ",6.393 / , / 117.0,2010.0 - ,https://image.tmdb.org/t/p/w154/lbMV0vGLrL1pFb9dexEg65Gf7uO.jpg,https://www.youtube.com/watch?v=exyzEFrmLuM,"Un groupe de vétérans de la guerre en Irak s'enfuit des forces militaires américaines alors qu'ils tentent de laver leur honneur après avoir été accusés d'un crime qu'ils n'ont pas commis. En chemin, le colonel Hannibal Smith, le capitaine H.M. « Howling Mad » Murdock, le sergent Bosco « B.A. » Baracus et le lieutenant Templeton « Faceman » Peck viennent en aide à diverses personnes qu'ils rencontrent."
False,tt0431827,"Paris, 1830. Valentin loses himself in alcohol, gambling and women. He does not believe in life and especially not in love. His uncle Van Buck believes only in the virtues of money and trade. Everything separates them until the day when Van Buck, to improve his public image, wants to make Valentin marry the young and impoverished Baroness Cécile. Valentin, who has absolutely no desire to get married, bets that he can easily seduce her in 24 hours and thus prove that she, like all the others, is not worth loving... But Cécile, who believes in true love, will prove much more difficult to woo than envisaged and Valentin will have to use all possible stratagems to try and win his bet. The game of cat and mouse starts... But who is the cat?",/A7bZtPtsVSFQMBX4pntbGClpazg.jpg,['FR'],"['TPS Star', 'SND', 'TF1 Films Production']",6.400674684658257,actor,Unknown,1981.0,"['Comedy'],",Never Say... Never! - ,"['fr'], ",5.2 / , / 101.0,2005.0 - ,https://image.tmdb.org/t/p/w154/A7bZtPtsVSFQMBX4pntbGClpazg.jpg,https://www.youtube.com/watch?v=P34a3cf2Ew8,"Paris, 1830. Valentin se perd dans l'alcool, le jeu et les femmes. Il ne croit pas à la vie et surtout pas à l'amour. Son oncle Van Buck ne croit qu'aux vertus de l'argent et du commerce. Tout les sépare jusqu'au jour où Van Buck, pour redorer son blason, veut faire épouser à Valentin la jeune et démunie baronne Cécile. Valentin, qui n'a absolument aucune envie de se marier, parie qu'il pourra facilement la séduire en 24 heures et prouver ainsi qu'elle, comme toutes les autres, ne mérite pas d'être aimée... Mais Cécile, qui croit au véritable amour, va se révéler beaucoup plus difficile à séduire que prévu et Valentin va devoir user de tous les stratagèmes possibles pour tenter de gagner son pari. Le jeu du chat et de la souris commence... Mais qui est le chat ?"
False,tt0431975,"An affluent, middle-aged couple's uneventful lives are forever changed when they move into an isolated house in the country and befriend an odd, younger couple.",/upLGMmutOGS5FMKinRFxniaegjr.jpg,['FR'],['Les Films Pelléas'],6.400674684658257,actor,Unknown,1981.0,"['Drama', 'Comedy', 'Romance'],",To Paint or Make Love - ,"['fr'], ",6.4 / , / 100.0,2005.0 - ,https://image.tmdb.org/t/p/w154/sAmoPq9xzpnUAlmem26vtwkC6st.jpg,https://www.youtube.com/watch?v=2KqV7PaVKSM,La vie sans histoire d'un couple aisé d'âge moyen change à jamais lorsqu'ils emménagent dans une maison isolée à la campagne et se lient d'amitié avec un étrange couple plus jeune.
False,tt0433020,"Not too excited Arthur asks marriage Lola. What should have been a quiet ceremony evolves in something bigger, expensive and overwhelming as family is involved. The organization of the best day of their lives threatens to destroy them.",/42v5URVtTwTFaqfI7LDkPmQRJhE.jpg,['FR'],[],6.400674684658257,actor,Unknown,1981.0,"['Comedy'],",The Best Day of My Life - ,"['fr', 'de'], ",5.2 / , / 104.0,2005.0 - ,https://image.tmdb.org/t/p/w154/42v5URVtTwTFaqfI7LDkPmQRJhE.jpg,https://www.youtube.com/watch?v=OTyKMQON4tE,"Arthur, pas trop enthousiaste, demande Lola en mariage. Ce qui aurait dû être une cérémonie tranquille se transforme en quelque chose de plus grand, coûteux et bouleversant puisque la famille est impliquée. L'organisation du plus beau jour de leur vie menace de les détruire."
False,tt0436546,"Yann Kerbec is a flight instructor: he evaluates pilots’ abilities under extreme conditions on flight simulators. But Yann has a big problem: he is so airsick since he was born in a plane, that he couldn’t even follow the love of his life when she moved to Australia. Yann is now thirty years old and remembers with both nostalgia and humour the numerous love stories he spoiled because of his phobia. Will he finally accept to become a grown up or will he keep making plans in the air?",/jQouO8wPkHwrXOjHsWKHJhchJIa.jpg,['FR'],[],6.7,actor,Vincent Elbaz,1971.0,"['Romance', 'Comedy'],Comedy,Romance",Love Is in the Air - Ma vie en l'air,"['fr', 'de'], fr",6.474 / 2454.0,103.0 / 103.0,2005.0 - 2005.0,https://image.tmdb.org/t/p/w154/vkuoSunVkCYYpQamBWWjNawTV26.jpg,https://www.youtube.com/watch?v=RDa9CWeYmC0,"Yann Kerbec est instructeur de vol : il évalue les capacités des pilotes dans des conditions extrêmes sur des simulateurs de vol. Mais Yann a un gros problème : il a tellement le mal de l’air depuis qu’il est né dans un avion, qu’il n’a même pas pu suivre l’amour de sa vie lorsqu’il est parti en Australie. Yann a aujourd’hui trente ans et se souvient avec nostalgie et humour des nombreuses histoires d’amour qu’il a gâchées à cause de sa phobie. Acceptera-t-il enfin de devenir adulte ou continuera-t-il à faire des projets dans les airs ?"
